id,ts,underlying,ticker,strike,expiry,contract_type,last_price,volume,premium,underlying_price,dte,iv,delta,gamma,theta,vega,rho
223105605,2026-07-09T19:01:01.626101Z,TSLA,TSLA260821C00405000,405.0,2026-08-21,call,28.0,10,28000.0,406.94,43,0.4678,0.5569,0.006043,-0.3245,0.5515,0.234
223105125,2026-07-09T19:00:59.322315Z,TSLA,TSLA260821C00390000,390.0,2026-08-21,call,36.1,10,36100.0,406.94,43,0.4688,0.6472,0.005673,-0.3109,0.5189,0.2677
223104425,2026-07-09T19:00:54.452044Z,TSLA,TSLA260821C00400000,400.0,2026-08-21,call,30.56,10,30560.0,406.94,43,0.4684,0.5872,0.005952,-0.3219,0.5439,0.2455
223104292,2026-07-09T19:00:53.458491Z,TSLA,TSLA260724C00405000,405.0,2026-07-24,call,18.7,945,1767150.0,406.94,15,0.5283,0.546,0.009092,-0.6009,0.3269,0.0836
223104149,2026-07-09T19:00:52.483472Z,TSLA,TSLA260724C00405000,405.0,2026-07-24,call,18.7,55,102850.0,406.94,15,0.5283,0.546,0.009092,-0.6009,0.3269,0.0836
223103022,2026-07-09T19:00:45.769898Z,TSLA,TSLA260724C00430000,430.0,2026-07-24,call,8.9,30,26700.0,406.94,15,0.5289,0.3288,0.008288,-0.5413,0.2983,0.0513
223102909,2026-07-09T19:00:45.622857Z,TSLA,TSLA260724C00405000,405.0,2026-07-24,call,18.65,175,326375.0,406.94,15,0.5268,0.546,0.009119,-0.5992,0.3269,0.0836
223102901,2026-07-09T19:00:45.613548Z,TSLA,TSLA260710C00415000,415.0,2026-07-10,call,1.49,175,26075.0,406.94,1,0.5102,0.2368,0.028401,-1.6886,0.0657,0.0026
223102660,2026-07-09T19:00:45.327719Z,TSLA,TSLA260724C00405000,405.0,2026-07-24,call,18.65,825,1538625.0,406.94,15,0.5268,0.546,0.009119,-0.5992,0.3269,0.0836
223101749,2026-07-09T19:00:44.155441Z,TSLA,TSLA260710P00405000,405.0,2026-07-10,put,3.34,90,30060.0,406.94,1,0.5027,-0.421,0.036523,-2.0723,0.0833,-0.0048
223101336,2026-07-09T19:00:43.587121Z,TSLA,TSLA260821C00400000,400.0,2026-08-21,call,30.54,10,30540.0,406.94,43,0.468,0.5872,0.005956,-0.3217,0.5439,0.2455
223100077,2026-07-09T19:00:38.822666Z,TSLA,TSLA260821C00395000,395.0,2026-08-21,call,33.2,10,33200.0,406.94,43,0.4676,0.6175,0.005842,-0.3166,0.5329,0.2569
223099255,2026-07-09T19:00:31.555494Z,TSLA,TSLA260731C00420000,420.0,2026-07-31,call,14.75,41,60475.0,406.94,22,0.4987,0.4307,0.007886,-0.4647,0.3925,0.0967
223098465,2026-07-09T19:00:10.310795Z,TSLA,TSLA260710C00407500,407.5,2026-07-10,call,4.07,91,37037.0,406.94,1,0.5081,0.4865,0.036842,-2.1814,0.0849,0.0053
223097745,2026-07-09T19:00:04.473253Z,TSLA,TSLA260710C00405000,405.0,2026-07-10,call,5.4,297,160380.0,407.4,1,0.4784,0.6,0.037867,-2.0003,0.0824,0.0065
223097229,2026-07-09T19:00:00.299281Z,TSLA,TSLA260710C00400000,400.0,2026-07-10,call,8.98,50,44900.0,407.4,1,0.5052,0.7615,0.028758,-1.7061,0.0661,0.0083
223096161,2026-07-09T18:59:51.432299Z,TSLA,TSLA260713P00405000,405.0,2026-07-13,put,5.15,60,30900.0,407.4,4,0.3754,-0.4276,0.024509,-0.763,0.1673,-0.0197
223094698,2026-07-09T18:59:45.368912Z,TSLA,TSLA260717C00410000,410.0,2026-07-17,call,9.6,100,96000.0,407.4,8,0.442,0.4803,0.014947,-0.6868,0.2403,0.0408
223091877,2026-07-09T18:59:31.277550Z,TSLA,TSLA260713P00405000,405.0,2026-07-13,put,5.2,60,31200.0,407.4,4,0.3783,-0.428,0.024321,-0.7694,0.1674,-0.0197
223091876,2026-07-09T18:59:31.276489Z,TSLA,TSLA260713P00402500,402.5,2026-07-13,put,4.17,60,25020.0,407.4,4,0.3785,-0.3678,0.023346,-0.7413,0.1607,-0.0169
223091609,2026-07-09T18:59:23.843285Z,TSLA,TSLA260724C00405000,405.0,2026-07-24,call,18.9,100,189000.0,407.4,15,0.5268,0.5502,0.009098,-0.5992,0.3269,0.0843
223089386,2026-07-09T18:58:54.470763Z,TSLA,TSLA260717C00400000,400.0,2026-07-17,call,15.0,20,30000.0,407.42,8,0.4465,0.6278,0.014046,-0.6665,0.2282,0.0528
223089112,2026-07-09T18:58:52.395923Z,TSLA,TSLA260821C00395000,395.0,2026-08-21,call,33.61,10,33610.0,407.42,43,0.4697,0.62,0.005797,-0.3178,0.5324,0.258
223089111,2026-07-09T18:58:52.394898Z,TSLA,TSLA260717P00415000,415.0,2026-07-17,put,14.75,23,33925.0,407.42,8,0.4445,-0.5918,0.014484,-0.6191,0.2342,-0.0561
223088887,2026-07-09T18:58:50.339154Z,TSLA,TSLA260710P00412500,412.5,2026-07-10,put,7.28,40,29120.0,407.42,1,0.5031,-0.6746,0.033563,-1.8968,0.0768,-0.0077
223088883,2026-07-09T18:58:50.335556Z,TSLA,TSLA260710C00402500,402.5,2026-07-10,call,7.33,40,29320.0,407.42,1,0.5212,0.6785,0.032239,-2.0242,0.0764,0.0074
223088668,2026-07-09T18:58:48.312633Z,TSLA,TSLA260821C00395000,395.0,2026-08-21,call,33.63,10,33630.0,407.42,43,0.4701,0.62,0.005792,-0.318,0.5325,0.258
223088384,2026-07-09T18:58:45.533923Z,TSLA,TSLA260720C00330000,330.0,2026-07-20,call,78.05,10,78050.0,407.42,11,0.5598,0.9872,0.000836,-0.0996,0.0234,0.0977
223087929,2026-07-09T18:58:44.913112Z,TSLA,TSLA260821C00395000,395.0,2026-08-21,call,33.55,10,33550.0,407.42,43,0.4686,0.6201,0.00581,-0.3171,0.5324,0.2581
223087800,2026-07-09T18:58:44.737210Z,TSLA,TSLA260713P00405000,405.0,2026-07-13,put,5.1,61,31110.0,407.42,4,0.3729,-0.4267,0.024661,-0.7576,0.1673,-0.0196
223087799,2026-07-09T18:58:44.736195Z,TSLA,TSLA260713P00402500,402.5,2026-07-13,put,4.1,61,25010.0,407.42,4,0.3746,-0.3662,0.023553,-0.7325,0.1605,-0.0168
223087268,2026-07-09T18:58:44.051949Z,TSLA,TSLA260821C00395000,395.0,2026-08-21,call,33.69,10,33690.0,407.42,43,0.4712,0.6198,0.005779,-0.3188,0.5325,0.2578
223086714,2026-07-09T18:58:43.344225Z,TSLA,TSLA260821C00390000,390.0,2026-08-21,call,36.65,10,36650.0,407.42,43,0.4734,0.6491,0.005601,-0.3135,0.5185,0.2684
223086330,2026-07-09T18:58:42.358021Z,TSLA,TSLA260717C00415000,415.0,2026-07-17,call,7.7,40,30800.0,407.42,8,0.4496,0.4095,0.01433,-0.6784,0.2344,0.0349
223086220,2026-07-09T18:58:41.168323Z,TSLA,TSLA260821C00390000,390.0,2026-08-21,call,36.62,10,36620.0,407.42,43,0.4728,0.6492,0.005607,-0.3131,0.5184,0.2684
223085184,2026-07-09T18:58:34.570196Z,TSLA,TSLA260821P00340000,340.0,2026-08-21,put,4.4,73,32120.0,407.42,43,0.4967,-0.1195,0.002872,-0.1546,0.2789,-0.0625
223085176,2026-07-09T18:58:34.106885Z,TSLA,TSLA260717C00420000,420.0,2026-07-17,call,5.95,101,60095.0,407.42,8,0.4496,0.3413,0.013532,-0.6384,0.2213,0.0292
223084544,2026-07-09T18:58:14.215926Z,TSLA,TSLA260710C00407500,407.5,2026-07-10,call,4.35,58,25230.0,407.42,1,0.5131,0.5043,0.036461,-2.2071,0.0851,0.0055
223083969,2026-07-09T18:58:09.424501Z,TSLA,TSLA260717C00377500,377.5,2026-07-17,call,32.25,11,35475.0,407.42,8,0.4799,0.8693,0.007336,-0.4238,0.1281,0.0706
223082445,2026-07-09T18:57:55.409606Z,TSLA,TSLA260710C00407500,407.5,2026-07-10,call,4.35,90,39150.0,407.42,1,0.5131,0.5043,0.036461,-2.2071,0.0851,0.0055
223081438,2026-07-09T18:57:47.095314Z,TSLA,TSLA260821C00395000,395.0,2026-08-21,call,33.58,10,33580.0,407.42,43,0.4691,0.6201,0.005803,-0.3174,0.5324,0.2581
223080769,2026-07-09T18:57:46.183864Z,TSLA,TSLA260821C00395000,395.0,2026-08-21,call,33.58,10,33580.0,407.42,43,0.4691,0.6201,0.005803,-0.3174,0.5324,0.2581
223080197,2026-07-09T18:57:45.443227Z,TSLA,TSLA260918C00650000,650.0,2026-09-18,call,1.66,1000,166000.0,407.42,71,0.5662,0.0436,0.000908,-0.0682,0.166,0.0313
223079441,2026-07-09T18:57:43.875409Z,TSLA,TSLA260821C00405000,405.0,2026-08-21,call,28.24,10,28240.0,407.42,43,0.4673,0.5598,0.006036,-0.3244,0.5516,0.2354
223078807,2026-07-09T18:57:39.918539Z,TSLA,TSLA260821C00405000,405.0,2026-08-21,call,28.24,10,28240.0,407.42,43,0.4673,0.5598,0.006036,-0.3244,0.5516,0.2354
223078394,2026-07-09T18:57:36.724366Z,TSLA,TSLA260821C00395000,395.0,2026-08-21,call,33.4,10,33400.0,407.42,43,0.4658,0.6205,0.005844,-0.3153,0.5322,0.2585
223077929,2026-07-09T18:57:31.023668Z,TSLA,TSLA260821C00395000,395.0,2026-08-21,call,33.53,10,33530.0,407.42,43,0.4682,0.6202,0.005814,-0.3169,0.5324,0.2582
223076969,2026-07-09T18:57:08.359719Z,TSLA,TSLA261218C00350000,350.0,2026-12-18,call,87.35,4,34940.0,407.42,162,0.4901,0.7548,0.002364,-0.1563,0.8537,0.9772
223076280,2026-07-09T18:57:02.277427Z,TSLA,TSLA261120P00430000,430.0,2026-11-20,put,57.05,21,119805.0,407.42,134,0.489,-0.4913,0.003304,-0.1479,0.9846,-0.9443
223076052,2026-07-09T18:57:00.241815Z,TSLA,TSLA260821C00395000,395.0,2026-08-21,call,33.57,10,33570.0,407.42,43,0.469,0.6201,0.005806,-0.3173,0.5324,0.2581
223075545,2026-07-09T18:56:55.395493Z,TSLA,TSLA260821C00395000,395.0,2026-08-21,call,33.6,10,33600.0,407.51,43,0.4685,0.6207,0.005808,-0.317,0.5323,0.2584
223075255,2026-07-09T18:56:52.374848Z,TSLA,TSLA260710P00405000,405.0,2026-07-10,put,3.18,100,31800.0,407.51,1,0.5117,-0.4018,0.035439,-2.0902,0.0825,-0.0046
223074946,2026-07-09T18:56:49.329789Z,TSLA,TSLA260821C00405000,405.0,2026-08-21,call,28.25,10,28250.0,407.51,43,0.4666,0.5603,0.006043,-0.3239,0.5516,0.2357
223074487,2026-07-09T18:56:46.176835Z,TSLA,TSLA260821C00405000,405.0,2026-08-21,call,28.25,10,28250.0,407.51,43,0.4666,0.5603,0.006043,-0.3239,0.5516,0.2357
223071794,2026-07-09T18:56:36.699977Z,TSLA,TSLA260717C00407500,407.5,2026-07-17,call,10.83,100,108300.0,407.51,8,0.4417,0.5192,0.014955,-0.6884,0.2404,0.044
223071793,2026-07-09T18:56:36.697414Z,TSLA,TSLA260717C00405000,405.0,2026-07-17,call,12.13,100,121300.0,407.51,8,0.4426,0.5565,0.014791,-0.6855,0.2383,0.047
223071054,2026-07-09T18:56:15.253376Z,TSLA,TSLA260821C00405000,405.0,2026-08-21,call,28.24,10,28240.0,407.51,43,0.4664,0.5603,0.006046,-0.3238,0.5516,0.2357
223070274,2026-07-09T18:56:08.403131Z,TSLA,TSLA260821C00405000,405.0,2026-08-21,call,28.23,10,28230.0,407.51,43,0.4662,0.5603,0.006048,-0.3237,0.5516,0.2357
223069164,2026-07-09T18:55:59.203218Z,TSLA,TSLA260821C00405000,405.0,2026-08-21,call,28.25,10,28250.0,407.51,43,0.4666,0.5603,0.006043,-0.3239,0.5516,0.2357
223069052,2026-07-09T18:55:58.690904Z,TSLA,TSLA260821C00400000,400.0,2026-08-21,call,30.8,10,30800.0,407.51,43,0.4666,0.5907,0.005954,-0.3208,0.5435,0.2473
223068537,2026-07-09T18:55:55.373822Z,TSLA,TSLA260717C00420000,420.0,2026-07-17,call,5.93,50,29650.0,407.01,8,0.455,0.3379,0.013334,-0.6426,0.2203,0.0288
223068426,2026-07-09T18:55:54.352744Z,TSLA,TSLA260717C00415000,415.0,2026-07-17,call,7.65,81,61965.0,407.01,8,0.4546,0.405,0.014147,-0.683,0.2335,0.0344
223067948,2026-07-09T18:55:50.277163Z,TSLA,TSLA260821C00405000,405.0,2026-08-21,call,28.4,10,28400.0,407.01,43,0.4743,0.5574,0.005958,-0.3287,0.5515,0.2338
223065555,2026-07-09T18:55:46.367853Z,TSLA,TSLA260821C00400000,400.0,2026-08-21,call,30.97,10,30970.0,407.01,43,0.4752,0.5873,0.005866,-0.3262,0.5439,0.2451
223065091,2026-07-09T18:55:44.990143Z,TSLA,TSLA260710C00400000,400.0,2026-07-10,call,9.36,42,39312.0,407.01,1,0.6015,0.7162,0.026443,-2.2057,0.0722,0.0077
223063684,2026-07-09T18:55:33.419456Z,TSLA,TSLA260710C00407500,407.5,2026-07-10,call,4.49,66,29634.0,407.01,1,0.5535,0.4909,0.033823,-2.3756,0.085,0.0054
223062047,2026-07-09T18:55:06.467214Z,TSLA,TSLA260710P00405000,405.0,2026-07-10,put,3.15,100,31500.0,407.01,1,0.4834,-0.4156,0.037869,-1.9868,0.0831,-0.0047
223061928,2026-07-09T18:55:05.430213Z,TSLA,TSLA260717C00430000,430.0,2026-07-17,call,3.5,131,45850.0,407.01,8,0.4618,0.2251,0.010781,-0.5325,0.1808,0.0193
223060509,2026-07-09T18:54:53.326301Z,TSLA,TSLA270115P00300000,300.0,2027-01-15,put,12.55,43,53965.0,407.01,190,0.5062,-0.1396,0.001495,-0.0783,0.6524,-0.3611
223060339,2026-07-09T18:54:52.531752Z,TSLA,TSLA261120C00500000,500.0,2026-11-20,call,21.0,30,63000.0,407.01,134,0.4906,0.3128,0.002927,-0.173,0.8734,0.3903
223060255,2026-07-09T18:54:52.432834Z,TSLA,TSLA260710C00405000,405.0,2026-07-10,call,5.65,96,54240.0,407.01,1,0.5363,0.5772,0.034264,-2.2643,0.0834,0.0063
223060115,2026-07-09T18:54:51.415075Z,TSLA,TSLA260710C00405000,405.0,2026-07-10,call,5.5,1376,756800.0,407.04,1,0.5162,0.5808,0.035529,-2.1769,0.0832,0.0063
223059768,2026-07-09T18:54:48.364734Z,TSLA,TSLA260724C00392500,392.5,2026-07-24,call,25.82,15,38730.0,407.04,15,0.5302,0.6589,0.008386,-0.5649,0.3027,0.0996
223058662,2026-07-09T18:54:45.516754Z,TSLA,TSLA260724C00400000,400.0,2026-07-24,call,21.39,30,64170.0,407.04,15,0.5285,0.5924,0.008902,-0.5914,0.3203,0.0903
223058661,2026-07-09T18:54:45.515600Z,TSLA,TSLA260717C00415000,415.0,2026-07-17,call,7.4,84,62160.0,407.04,8,0.4434,0.4024,0.014481,-0.6655,0.2332,0.0343
223057980,2026-07-09T18:54:42.168447Z,TSLA,TSLA261120C00400000,400.0,2026-11-20,call,53.65,10,53650.0,407.04,134,0.4828,0.6035,0.003237,-0.1949,0.9506,0.7049
223057695,2026-07-09T18:54:40.812013Z,TSLA,TSLA260720C00410000,410.0,2026-07-20,call,10.6,30,31800.0,407.04,11,0.4161,0.4819,0.013553,-0.5556,0.2816,0.0559
223057477,2026-07-09T18:54:38.956937Z,TSLA,TSLA260821C00030000,30.0,2026-08-21,call,377.19,37,1395603.0,407.04,43,,,,,,
223057473,2026-07-09T18:54:38.928012Z,TSLA,TSLA260717C00030000,30.0,2026-07-17,call,376.97,37,1394789.0,407.04,8,,,,,,
223057210,2026-07-09T18:54:37.088029Z,TSLA,TSLA260821C00395000,395.0,2026-08-21,call,33.27,10,33270.0,407.04,43,0.4677,0.618,0.005836,-0.3167,0.5328,0.2572
223056822,2026-07-09T18:54:32.002801Z,TSLA,TSLA260821C00395000,395.0,2026-08-21,call,33.27,10,33270.0,407.04,43,0.4677,0.618,0.005836,-0.3167,0.5328,0.2572
223054564,2026-07-09T18:53:56.295367Z,TSLA,TSLA260731C00410000,410.0,2026-07-31,call,18.97,15,28455.0,407.04,22,0.4979,0.5096,0.008016,-0.4742,0.3986,0.1136
223054041,2026-07-09T18:53:50.232443Z,TSLA,TSLA260731P00410000,410.0,2026-07-31,put,20.92,13,27196.0,406.91,22,0.4988,-0.4914,0.008004,-0.4245,0.3984,-0.1331
223053948,2026-07-09T18:53:49.255177Z,TSLA,TSLA270115C00400000,400.0,2027-01-15,call,63.5,6,38100.0,406.91,190,0.4819,0.6143,0.002703,-0.1654,1.1228,0.9706
223053770,2026-07-09T18:53:48.054102Z,TSLA,TSLA261218C00460000,460.0,2026-12-18,call,35.46,13,46098.0,406.91,162,0.482,0.4368,0.003015,-0.1764,1.0679,0.6314
223053285,2026-07-09T18:53:47.408016Z,TSLA,TSLA260821C00405000,405.0,2026-08-21,call,28.1,10,28100.0,406.91,43,0.4699,0.5567,0.006017,-0.3258,0.5515,0.2338
223052807,2026-07-09T18:53:46.695807Z,TSLA,TSLA260821C00405000,405.0,2026-08-21,call,28.0,10,28000.0,406.91,43,0.4681,0.5567,0.00604,-0.3247,0.5515,0.2339
223051969,2026-07-09T18:53:43.794487Z,TSLA,TSLA260710C00410000,410.0,2026-07-10,call,3.0,176,52800.0,406.91,1,0.5103,0.3954,0.035438,-2.1124,0.082,0.0043
223051517,2026-07-09T18:53:41.529732Z,TSLA,TSLA260710P00405000,405.0,2026-07-10,put,3.29,100,32900.0,406.91,1,0.4952,-0.421,0.037082,-2.0409,0.0833,-0.0048
223051170,2026-07-09T18:53:38.829915Z,TSLA,TSLA260814C00405000,405.0,2026-08-14,call,26.0,15,39000.0,406.91,36,0.4754,0.554,0.006507,-0.3581,0.5051,0.1967
223047966,2026-07-09T18:52:52.394609Z,TSLA,TSLA260710C00407500,407.5,2026-07-10,call,4.0,100,40000.0,406.91,1,0.5016,0.4851,0.037319,-2.1532,0.0849,0.0053
223047812,2026-07-09T18:52:50.361726Z,TSLA,TSLA260724C00450000,450.0,2026-07-24,call,4.7,72,33840.0,406.91,15,0.5411,0.1988,0.006249,-0.4245,0.2301,0.0313
223047193,2026-07-09T18:52:45.879405Z,TSLA,TSLA260710C00405000,405.0,2026-07-10,call,5.34,83,44322.0,406.95,1,0.5032,0.5793,0.03648,-2.1241,0.0833,0.0063
223047109,2026-07-09T18:52:45.773330Z,TSLA,TSLA260724C00450000,450.0,2026-07-24,call,4.7,122,57340.0,406.95,15,0.5408,0.1989,0.006254,-0.4244,0.2302,0.0313
223046694,2026-07-09T18:52:45.211611Z,TSLA,TSLA260724C00450000,450.0,2026-07-24,call,4.7,110,51700.0,406.95,15,0.5408,0.1989,0.006254,-0.4244,0.2302,0.0313
223046692,2026-07-09T18:52:45.209213Z,TSLA,TSLA260715P00410000,410.0,2026-07-15,put,10.4,201,209040.0,406.95,6,0.429,-0.5378,0.017741,-0.7126,0.2072,-0.0377
223046393,2026-07-09T18:52:44.755276Z,TSLA,TSLA260724C00450000,450.0,2026-07-24,call,4.7,78,36660.0,406.95,15,0.5408,0.1989,0.006254,-0.4244,0.2302,0.0313
223046276,2026-07-09T18:52:44.601051Z,TSLA,TSLA260918P00415000,415.0,2026-09-18,put,35.74,8,28592.0,406.95,71,0.4658,-0.4801,0.004766,-0.2061,0.7151,-0.4495
223046275,2026-07-09T18:52:44.600132Z,TSLA,TSLA260918P00410000,410.0,2026-09-18,put,33.03,8,26424.0,406.95,71,0.4661,-0.4566,0.004741,-0.2066,0.7118,-0.4257
223046156,2026-07-09T18:52:44.419596Z,TSLA,TSLA260724C00450000,450.0,2026-07-24,call,4.7,83,39010.0,406.95,15,0.5408,0.1989,0.006254,-0.4244,0.2302,0.0313
223045199,2026-07-09T18:52:39.906984Z,TSLA,TSLA260807C00420000,420.0,2026-08-07,call,17.1,20,34200.0,406.95,29,0.4831,0.4453,0.007131,-0.3978,0.4533,0.1304
223044819,2026-07-09T18:52:36.959841Z,TSLA,TSLA260724C00450000,450.0,2026-07-24,call,4.7,89,41830.0,406.95,15,0.5408,0.1989,0.006254,-0.4244,0.2302,0.0313
223043727,2026-07-09T18:52:09.276151Z,TSLA,TSLA260724C00450000,450.0,2026-07-24,call,4.7,108,50760.0,406.95,15,0.5408,0.1989,0.006254,-0.4244,0.2302,0.0313
223043507,2026-07-09T18:52:07.204673Z,TSLA,TSLA260724C00450000,450.0,2026-07-24,call,4.7,303,142410.0,406.95,15,0.5408,0.1989,0.006254,-0.4244,0.2302,0.0313
223042914,2026-07-09T18:52:01.447260Z,TSLA,TSLA260717C00420000,420.0,2026-07-17,call,5.7,46,26220.0,406.95,8,0.4454,0.3333,0.013549,-0.6259,0.2191,0.0285
223042308,2026-07-09T18:51:55.325116Z,TSLA,TSLA260713C00392500,392.5,2026-07-13,call,16.25,25,40625.0,406.95,4,0.3865,0.8228,0.015781,-0.5741,0.1107,0.0349
223041447,2026-07-09T18:51:47.187986Z,TSLA,TSLA260710P00425000,425.0,2026-07-10,put,18.25,30,54750.0,406.95,1,0.513,-0.945,0.010179,-0.558,0.0237,-0.011
223040951,2026-07-09T18:51:44.890984Z,TSLA,TSLA260710C00405000,405.0,2026-07-10,call,5.4,403,217620.0,407.31,1,0.485,0.5955,0.037475,-2.0323,0.0826,0.0065
223040409,2026-07-09T18:51:44.180838Z,TSLA,TSLA260918C00410000,410.0,2026-09-18,call,33.42,26,86892.0,407.31,71,0.4614,0.5448,0.004782,-0.2547,0.7122,0.3666
223040408,2026-07-09T18:51:44.180020Z,TSLA,TSLA260918C00405000,405.0,2026-09-18,call,35.77,26,93002.0,407.31,71,0.4613,0.5686,0.004743,-0.2535,0.7061,0.3809
223038280,2026-07-09T18:51:34.457349Z,TSLA,TSLA260724C00410000,410.0,2026-07-24,call,16.34,60,98040.0,407.31,15,0.5239,0.5034,0.009223,-0.5985,0.3294,0.0775
223038269,2026-07-09T18:51:34.414362Z,TSLA,TSLA260710C00405000,405.0,2026-07-10,call,5.45,153,83385.0,407.31,1,0.491,0.5944,0.037037,-2.0585,0.0827,0.0065
223038268,2026-07-09T18:51:34.412161Z,TSLA,TSLA260710C00400000,400.0,2026-07-10,call,8.85,70,61950.0,407.31,1,0.4959,0.7628,0.029214,-1.67,0.0658,0.0083
223038067,2026-07-09T18:51:31.843237Z,TSLA,TSLA260724C00410000,410.0,2026-07-24,call,16.4,49,80360.0,407.31,15,0.5257,0.5035,0.009191,-0.6005,0.3294,0.0775
223037528,2026-07-09T18:51:11.461003Z,TSLA,TSLA260807P00400000,400.0,2026-08-07,put,17.85,20,35700.0,407.31,29,0.4847,-0.4102,0.006987,-0.3502,0.4464,-0.1469
223037527,2026-07-09T18:51:11.459952Z,TSLA,TSLA260724C00410000,410.0,2026-07-24,call,16.4,114,186960.0,407.31,15,0.5257,0.5035,0.009191,-0.6005,0.3294,0.0775
223036625,2026-07-09T18:51:02.231135Z,TSLA,TSLA260724C00410000,410.0,2026-07-24,call,16.4,36,59040.0,407.31,15,0.5257,0.5035,0.009191,-0.6005,0.3294,0.0775
223036622,2026-07-09T18:51:02.227385Z,TSLA,TSLA260710C00400000,400.0,2026-07-10,call,8.9,51,45390.0,407.31,1,0.5035,0.7596,0.028987,-1.707,0.0663,0.0082
223036357,2026-07-09T18:50:59.228705Z,TSLA,TSLA260724C00410000,410.0,2026-07-24,call,16.4,19,31160.0,407.31,15,0.5257,0.5035,0.009191,-0.6005,0.3294,0.0775
223036051,2026-07-09T18:50:56.418360Z,TSLA,TSLA260710C00405000,405.0,2026-07-10,call,5.57,412,229484.0,407.31,1,0.5055,0.5921,0.036026,-2.1214,0.0828,0.0065
223035965,2026-07-09T18:50:55.379522Z,TSLA,TSLA260724C00410000,410.0,2026-07-24,call,16.4,79,129560.0,407.31,15,0.5257,0.5035,0.009191,-0.6005,0.3294,0.0775
223035745,2026-07-09T18:50:53.394560Z,TSLA,TSLA260724C00410000,410.0,2026-07-24,call,16.4,46,75440.0,407.31,15,0.5257,0.5035,0.009191,-0.6005,0.3294,0.0775
223035624,2026-07-09T18:50:52.379933Z,TSLA,TSLA260724C00410000,410.0,2026-07-24,call,16.4,54,88560.0,407.31,15,0.5257,0.5035,0.009191,-0.6005,0.3294,0.0775
223035397,2026-07-09T18:50:50.344381Z,TSLA,TSLA260724C00410000,410.0,2026-07-24,call,16.4,41,67240.0,407.31,15,0.5257,0.5035,0.009191,-0.6005,0.3294,0.0775
223034346,2026-07-09T18:50:43.088345Z,TSLA,TSLA260713C00410000,410.0,2026-07-13,call,5.1,70,35700.0,407.03,4,0.3746,0.4391,0.024703,-0.8081,0.168,0.019
223031867,2026-07-09T18:50:29.071087Z,TSLA,TSLA260731C00395000,395.0,2026-07-31,call,26.86,10,26860.0,407.03,22,0.5005,0.6284,0.00756,-0.458,0.3778,0.138
223031187,2026-07-09T18:50:09.490480Z,TSLA,TSLA270115C00400000,400.0,2027-01-15,call,63.59,6,38154.0,407.03,190,0.4821,0.6146,0.002701,-0.1655,1.1229,0.9712
223027924,2026-07-09T18:49:44.507460Z,TSLA,TSLA260710C00405000,405.0,2026-07-10,call,5.4,132,71280.0,407.03,1,0.5049,0.582,0.036304,-2.1285,0.0832,0.0063
223023037,2026-07-09T18:48:53.292064Z,TSLA,TSLA261218P00460000,460.0,2026-12-18,put,80.4,20,160800.0,407.12,162,0.492,-0.5587,0.002957,-0.1246,1.0703,-1.3665
223023036,2026-07-09T18:48:53.291181Z,TSLA,TSLA260731P00465000,465.0,2026-07-31,put,61.3,20,122600.0,407.12,22,0.5293,-0.8256,0.004861,-0.2602,0.257,-0.2396
223022915,2026-07-09T18:48:52.221978Z,TSLA,TSLA261016P00400000,400.0,2026-10-16,put,33.4,12,40080.0,407.12,99,0.4703,-0.4035,0.003883,-0.1706,0.821,-0.5361
223020213,2026-07-09T18:48:40.719013Z,TSLA,TSLA260717C00420000,420.0,2026-07-17,call,5.79,50,28950.0,407.12,8,0.4469,0.3362,0.013544,-0.6304,0.2199,0.0287
223020105,2026-07-09T18:48:40.219855Z,TSLA,TSLA270115C00450000,450.0,2027-01-15,call,43.37,9,39033.0,407.12,190,0.48,0.4807,0.002827,-0.1666,1.1705,0.793
223020104,2026-07-09T18:48:40.217674Z,TSLA,TSLA270115C00410000,410.0,2027-01-15,call,58.94,9,53046.0,407.12,190,0.4805,0.5873,0.002759,-0.1668,1.1437,0.9378
223019746,2026-07-09T18:48:37.831318Z,TSLA,TSLA260710C00405000,405.0,2026-07-10,call,5.5,398,218900.0,407.06,1,0.5148,0.5817,0.035607,-2.1702,0.0832,0.0063
223019620,2026-07-09T18:48:37.330185Z,TSLA,TSLA260710C00410000,410.0,2026-07-10,call,3.08,100,30800.0,407.06,1,0.5127,0.4012,0.035392,-2.1318,0.0824,0.0044
223019521,2026-07-09T18:48:36.690837Z,TSLA,TSLA260710C00407500,407.5,2026-07-10,call,4.15,103,42745.0,407.06,1,0.5106,0.491,0.036661,-2.1937,0.085,0.0054
223019211,2026-07-09T18:48:34.413512Z,TSLA,TSLA260717C00420000,420.0,2026-07-17,call,5.8,52,30160.0,407.06,8,0.4483,0.336,0.0135,-0.632,0.2198,0.0287
223017659,2026-07-09T18:48:05.265894Z,TSLA,TSLA260710C00402500,402.5,2026-07-10,call,7.14,39,27846.0,407.06,1,0.5279,0.6649,0.032393,-2.0814,0.0776,0.0072
223016779,2026-07-09T18:47:57.400569Z,TSLA,TSLA260821P00400000,400.0,2026-08-21,put,21.5,12,25800.0,407.06,43,0.4692,-0.4121,0.005937,-0.2734,0.5438,-0.223
223016761,2026-07-09T18:47:57.378625Z,TSLA,TSLA260715P00395000,395.0,2026-07-15,put,4.05,200,81000.0,407.06,6,0.4339,-0.2804,0.014875,-0.6211,0.1758,-0.0194
