ticker,underlying,strike,expiry,contract_type,last_price,volume_today,premium_today,underlying_price,dte,iv,delta,gamma,theta,vega,rho,last_trade_at,updated_at,is_call,dealer_gex_volw
TSLA260720C00390000,TSLA,390.0,2026-07-20,call,21.99,56.0,134403.0,407.52,10,0.4052,0.7603,0.011368,-0.46,0.2096,0.0789,2026-07-10T19:59:11.991958Z,2026-07-10T19:59:37.058543Z,True,-110470.9458598592
TSLA260720P00390000,TSLA,390.0,2026-07-20,put,4.05,494.0,184287.0,407.62,10,0.4092,-0.2406,0.011275,-0.4171,0.21,-0.028,2026-07-10T19:59:29.598508Z,2026-07-10T19:59:37.058543Z,False,-966539.216908265
TSLA260720C00392500,TSLA,392.5,2026-07-20,call,22.6,3.0,6509.0,411.11,10,0.3915,0.7783,0.011165,-0.4328,0.2024,0.0815,2026-07-10T16:39:20.237513Z,2026-07-10T16:39:23.285520Z,True,-5812.4062713255
TSLA260720P00392500,TSLA,392.5,2026-07-20,put,4.7,45.0,21214.0,407.52,10,0.406,-0.2707,0.012088,-0.4392,0.2233,-0.0315,2026-07-10T19:59:03.465043Z,2026-07-10T19:59:05.791158Z,False,-94393.68608300401
TSLA260720C00395000,TSLA,395.0,2026-07-20,call,18.37,35.0,69846.0,407.52,10,0.4013,0.699,0.012864,-0.5042,0.2349,0.073,2026-07-10T19:59:11.993194Z,2026-07-10T19:59:37.058543Z,True,-78130.401540576
TSLA260720P00395000,TSLA,395.0,2026-07-20,put,5.4,305.0,152895.0,407.38,10,0.4011,-0.3027,0.012908,-0.4562,0.2354,-0.0353,2026-07-10T19:54:46.806184Z,2026-07-10T19:55:01.282021Z,False,-683179.4221774059
TSLA260720C00397500,TSLA,397.5,2026-07-20,call,18.4,12.0,21509.0,410.13,10,0.3967,0.7012,0.012886,-0.5005,0.2356,0.0738,2026-07-10T19:43:09.457630Z,2026-07-10T19:43:21.534603Z,True,-26833.378311616798
TSLA260720P00397500,TSLA,397.5,2026-07-20,put,6.2,371.0,236851.0,407.94,10,0.4063,-0.3309,0.013214,-0.4799,0.2448,-0.0387,2026-07-10T19:53:51.626102Z,2026-07-10T19:54:00.533871Z,False,-850715.2001823706
TSLA260720C00400000,TSLA,400.0,2026-07-20,call,16.7,152.0,250508.0,410.08,10,0.3961,0.6668,0.013522,-0.5203,0.2467,0.0703,2026-07-10T19:46:07.877640Z,2026-07-10T19:46:23.532755Z,True,-356665.0053838255
TSLA260720P00400000,TSLA,400.0,2026-07-20,put,7.1,888.0,614791.0,407.62,10,0.4005,-0.3683,0.013953,-0.4899,0.2544,-0.0431,2026-07-10T19:59:29.138267Z,2026-07-10T19:59:37.058543Z,False,-2150089.5111801336
TSLA260720C00402500,TSLA,402.5,2026-07-20,call,13.42,18.0,26700.0,407.52,10,0.3903,0.5961,0.01471,-0.5382,0.2613,0.0629,2026-07-10T19:59:13.273212Z,2026-07-10T19:59:37.058543Z,True,-45947.422974222005
TSLA260720P00402500,TSLA,402.5,2026-07-20,put,8.2,306.0,260421.0,407.94,10,0.4081,-0.401,0.014028,-0.5115,0.261,-0.0471,2026-07-10T19:54:01.540403Z,2026-07-10T19:54:31.115990Z,False,-744891.7499116632
TSLA260720C00405000,TSLA,405.0,2026-07-20,call,12.4,1138.0,1513412.0,407.63,10,0.4015,0.5593,0.014564,-0.5609,0.2662,0.0591,2026-07-10T19:56:55.996617Z,2026-07-10T19:57:04.103722Z,True,-2876066.4295176966
TSLA260720P00405000,TSLA,405.0,2026-07-20,put,9.2,226.0,205306.0,407.52,10,0.397,-0.442,0.01474,-0.5051,0.2662,-0.0519,2026-07-10T19:59:13.685237Z,2026-07-10T19:59:37.058543Z,False,-578071.959017476
TSLA260720C00407500,TSLA,407.5,2026-07-20,call,10.96,752.0,907017.0,407.62,10,0.3959,0.5224,0.014912,-0.5569,0.2687,0.0553,2026-07-10T20:00:12.392030Z,2026-07-10T20:00:39.470115Z,True,-1945941.2134091775
TSLA260720P00407500,TSLA,407.5,2026-07-20,put,10.4,391.0,399530.0,407.52,10,0.3964,-0.4791,0.014899,-0.5073,0.2687,-0.0563,2026-07-10T19:59:19.627514Z,2026-07-10T19:59:37.058543Z,False,-1010903.8676000342
TSLA260720C00410000,TSLA,410.0,2026-07-20,call,9.69,1502.0,1632334.0,407.62,10,0.393,0.4848,0.015034,-0.5517,0.269,0.0515,2026-07-10T20:00:06.936682Z,2026-07-10T20:00:09.265102Z,True,-3918505.486085313
TSLA260720P00410000,TSLA,410.0,2026-07-20,put,11.77,404.0,444260.0,407.52,10,0.3987,-0.5161,0.014821,-0.5087,0.2689,-0.0608,2026-07-10T19:59:08.593284Z,2026-07-10T19:59:37.058543Z,False,-1039046.1869626917
TSLA260720C00412500,TSLA,412.5,2026-07-20,call,8.78,758.0,753765.0,408.06,10,0.3927,0.4542,0.014942,-0.5473,0.2677,0.0484,2026-07-10T19:55:46.511347Z,2026-07-10T19:56:02.542248Z,True,-1965413.4251577363
TSLA260720P00412500,TSLA,412.5,2026-07-20,put,13.05,86.0,104551.0,407.52,10,0.3942,-0.5535,0.014866,-0.4962,0.2667,-0.0654,2026-07-10T19:59:18.059177Z,2026-07-10T19:59:37.058543Z,False,-221854.66249109243
TSLA260720C00415000,TSLA,415.0,2026-07-20,call,7.51,3066.0,2775593.0,407.52,10,0.3919,0.4094,0.014703,-0.5332,0.2621,0.0437,2026-07-10T19:58:31.480103Z,2026-07-10T19:58:35.329904Z,True,-7822653.400291931
TSLA260720P00415000,TSLA,415.0,2026-07-20,put,14.22,77.0,109356.0,408.31,10,0.3995,-0.5769,0.014499,-0.4978,0.2646,-0.0684,2026-07-10T18:37:28.199742Z,2026-07-10T18:37:53.590680Z,False,-193733.5138573527
TSLA260720C00417500,TSLA,417.5,2026-07-20,call,6.6,165.0,127967.0,407.52,10,0.3921,0.374,0.014325,-0.519,0.2556,0.0399,2026-07-10T19:59:16.524244Z,2026-07-10T19:59:37.058543Z,True,-410161.1814617625
TSLA260720P00417500,TSLA,417.5,2026-07-20,put,16.0,1.0,1600.0,409.86,10,0.4435,-0.5785,0.013001,-0.5573,0.2654,-0.0693,2026-07-10T13:36:49.059411Z,2026-07-10T13:37:01.624135Z,False,-2256.0708742649
TSLA260720C00420000,TSLA,420.0,2026-07-20,call,5.9,7462.0,5325096.0,407.52,10,0.3974,0.342,0.0137,-0.5087,0.2477,0.0366,2026-07-10T19:59:20.144238Z,2026-07-10T19:59:37.058543Z,True,-17739925.531388063
TSLA260720P00420000,TSLA,420.0,2026-07-20,put,17.04,8.0,13553.0,408.96,10,0.4018,-0.6364,0.013804,-0.4763,0.2541,-0.076,2026-07-10T17:14:06.320110Z,2026-07-10T17:14:28.561078Z,False,-19163.3273430368
TSLA260720C00422500,TSLA,422.5,2026-07-20,call,5.15,528.0,321447.0,407.94,10,0.3921,0.3125,0.01337,-0.4837,0.239,0.0335,2026-07-10T19:53:57.519039Z,2026-07-10T19:54:00.533871Z,True,-1225014.728632464
TSLA260720P00422500,TSLA,422.5,2026-07-20,put,19.9,1.0,1990.0,408.46,10,0.4357,-0.6611,0.012423,-0.5033,0.2474,-0.0794,2026-07-10T13:38:55.045007Z,2026-07-10T13:39:05.475939Z,False,-2155.7702077526997
TSLA260720C00425000,TSLA,425.0,2026-07-20,call,4.43,1101.0,581717.0,407.62,10,0.3945,0.2783,0.012609,-0.4602,0.2265,0.0299,2026-07-10T19:59:29.597200Z,2026-07-10T19:59:37.058543Z,True,-2409039.628999334
TSLA260720P00425000,TSLA,425.0,2026-07-20,put,21.15,1.0,2115.0,407.38,10,0.3807,-0.7327,0.012817,-0.3828,0.2218,-0.0876,2026-07-10T19:54:53.810980Z,2026-07-10T19:55:01.282021Z,False,-2224.1412503233
TSLA260720C00427500,TSLA,427.5,2026-07-20,call,3.95,49.0,22368.0,407.38,10,0.4032,0.2513,0.011719,-0.4453,0.2149,0.027,2026-07-10T19:55:02.489158Z,2026-07-10T19:55:32.059552Z,True,-99646.6298130919
TSLA260720P00427500,TSLA,427.5,2026-07-20,put,21.5,5.0,11360.0,410.57,10,0.4154,-0.7038,0.012246,-0.4496,0.2349,-0.0851,2026-07-10T14:12:31.942257Z,2026-07-10T14:12:39.808303Z,False,-10625.276488827001
TSLA260720C00430000,TSLA,430.0,2026-07-20,call,3.34,2165.0,804178.0,407.62,10,0.3972,0.2232,0.01114,-0.4109,0.2015,0.024,2026-07-10T19:59:54.187018Z,2026-07-10T20:00:09.265102Z,True,-4185227.5173146906
TSLA260720P00430000,TSLA,430.0,2026-07-20,put,24.19,15.0,36140.0,408.95,10,0.3983,-0.761,0.011503,-0.3768,0.2099,-0.0919,2026-07-10T17:39:04.301536Z,2026-07-10T17:39:24.542357Z,False,-29941.8313206705
TSLA260720C00432500,TSLA,432.5,2026-07-20,call,3.4,527.0,167870.0,410.27,10,0.3961,0.2257,0.011168,-0.4151,0.204,0.0244,2026-07-10T19:45:24.363238Z,2026-07-10T19:45:53.240685Z,True,-1021320.3868192864
TSLA260720P00432500,TSLA,432.5,2026-07-20,put,26.5,21.0,55775.0,408.56,10,0.3994,-0.7909,0.010643,-0.345,0.1944,-0.0958,2026-07-10T19:51:30.560983Z,2026-07-10T19:51:58.848099Z,False,-38784.60184684471
TSLA260720C00435000,TSLA,435.0,2026-07-20,call,2.49,899.0,233732.0,407.52,10,0.4012,0.1759,0.009558,-0.3585,0.1745,0.019,2026-07-10T19:58:57.844481Z,2026-07-10T19:59:05.791158Z,True,-1491086.0202434657
TSLA260720P00435000,TSLA,435.0,2026-07-20,put,30.65,2.0,6065.0,409.35,13,0.4721,-0.7323,0.009029,-0.4211,0.2544,-0.1177,2026-07-07T14:20:56.958526Z,2026-07-07T14:21:07.096034Z,False,-3133.6149409642003
TSLA260720C00437500,TSLA,437.5,2026-07-20,call,2.2,70.0,17683.0,407.38,10,0.4076,0.1574,0.008758,-0.3384,0.1623,0.017,2026-07-10T19:55:01.913669Z,2026-07-10T19:55:32.059552Z,True,-106384.64811759401
TSLA260720C00440000,TSLA,440.0,2026-07-20,call,1.87,826.0,169774.0,407.52,10,0.4064,0.1383,0.008052,-0.3092,0.1489,0.0149,2026-07-10T19:59:05.150456Z,2026-07-10T19:59:05.791158Z,True,-1154143.4576827849
TSLA260720P00440000,TSLA,440.0,2026-07-20,put,26.55,6.0,17722.0,419.95,14,0.4462,-0.6809,0.009733,-0.4296,0.2938,-0.1199,2026-07-06T19:59:55.349527Z,2026-07-06T20:00:14.049041Z,False,-10133.8379290302
TSLA260720C00442500,TSLA,442.5,2026-07-20,call,1.75,46.0,9228.0,409.13,10,0.4039,0.1312,0.007782,-0.2976,0.1442,0.0142,2026-07-10T19:50:33.675366Z,2026-07-10T19:50:58.199918Z,True,-62119.08337838281
TSLA260720C00445000,TSLA,445.0,2026-07-20,call,1.4,89.0,15805.0,407.56,10,0.4116,0.1079,0.006678,-0.2626,0.1251,0.0117,2026-07-10T19:58:19.259266Z,2026-07-10T19:58:35.329904Z,True,-103136.5030037958
TSLA260720P00445000,TSLA,445.0,2026-07-20,put,35.5,1.0,3550.0,411.39,10,0.4483,-0.8425,0.00789,-0.3204,0.164,-0.1047,2026-07-10T16:21:13.448881Z,2026-07-10T16:21:34.706309Z,False,-1369.156157061
TSLA260720C00447500,TSLA,447.5,2026-07-20,call,1.29,21.0,3099.0,407.38,10,0.4228,0.0986,0.006093,-0.2525,0.1171,0.0107,2026-07-10T19:55:13.328788Z,2026-07-10T19:55:32.059552Z,True,-22203.756370649702
TSLA260720P00447500,TSLA,447.5,2026-07-20,put,37.9,6.0,23670.0,410.84,10,0.4316,-0.8736,0.007069,-0.2556,0.1411,-0.1087,2026-07-10T17:26:30.875022Z,2026-07-10T17:26:38.836291Z,False,-7360.125379668599
TSLA260720C00450000,TSLA,450.0,2026-07-20,call,1.11,515.0,74182.0,407.63,10,0.4229,0.0869,0.005544,-0.2299,0.1067,0.0094,2026-07-10T19:57:18.454951Z,2026-07-10T19:57:34.554836Z,True,-495457.52767988405
TSLA260720P00450000,TSLA,450.0,2026-07-20,put,40.2,2.0,8040.0,411.24,10,0.4621,-0.8693,0.006749,-0.2849,0.1445,-0.109,2026-07-10T16:37:58.938826Z,2026-07-10T16:38:22.722208Z,False,-2342.3155650201998
TSLA260720C00452500,TSLA,452.5,2026-07-20,call,0.99,15.0,1942.0,407.63,10,0.4288,0.078,0.005042,-0.2148,0.0984,0.0084,2026-07-10T19:56:21.421597Z,2026-07-10T19:56:33.715587Z,True,-13124.116623386997
TSLA260720C00455000,TSLA,455.0,2026-07-20,call,0.87,176.0,19055.0,407.62,10,0.4331,0.0693,0.004561,-0.1981,0.0899,0.0075,2026-07-10T20:00:10.275816Z,2026-07-10T20:00:39.470115Z,True,-139299.2315455664
TSLA260720C00457500,TSLA,457.5,2026-07-20,call,0.8,9.0,942.0,408.3,10,0.4364,0.064,0.004249,-0.188,0.0847,0.0069,2026-07-10T18:36:11.406110Z,2026-07-10T18:36:22.390653Z,True,-6635.9823323409
TSLA260720P00457500,TSLA,457.5,2026-07-20,put,47.4,10.0,47400.0,411.19,10,0.4945,-0.8939,0.005442,-0.2571,0.1247,-0.1137,2026-07-10T16:24:34.355798Z,2026-07-10T16:24:39.248160Z,False,-9443.533341857998
TSLA260720C00460000,TSLA,460.0,2026-07-20,call,0.7,152.0,13122.0,407.52,10,0.4459,0.0562,0.003761,-0.1729,0.0763,0.0061,2026-07-10T19:59:25.239123Z,2026-07-10T19:59:37.058543Z,True,-99202.5650975128
TSLA260720C00462500,TSLA,462.5,2026-07-20,call,0.65,31.0,2306.0,407.63,10,0.454,0.0519,0.003469,-0.1653,0.0717,0.0056,2026-07-10T19:57:01.247200Z,2026-07-10T19:57:04.103722Z,True,-18661.3034187811
TSLA260720C00465000,TSLA,465.0,2026-07-20,call,0.61,54.0,3436.0,409.09,10,0.4531,0.0491,0.003311,-0.1582,0.0688,0.0053,2026-07-10T18:32:57.239862Z,2026-07-10T18:33:20.678241Z,True,-31026.223820730604
TSLA260720C00467500,TSLA,467.5,2026-07-20,call,0.56,2.0,129.0,409.09,10,0.4606,0.0449,0.003035,-0.1498,0.0641,0.0049,2026-07-10T18:32:57.243344Z,2026-07-10T18:33:20.678241Z,True,-1053.330528943
TSLA260720P00467500,TSLA,467.5,2026-07-20,put,57.05,10.0,57050.0,411.19,10,0.5351,-0.9178,0.004164,-0.2227,0.1032,-0.119,2026-07-10T16:24:34.357091Z,2026-07-10T16:24:39.248160Z,False,-7225.812722436001
TSLA260720C00470000,TSLA,470.0,2026-07-20,call,0.53,14.0,814.0,409.58,10,0.4672,0.0423,0.002846,-0.1448,0.0611,0.0046,2026-07-10T19:23:35.502912Z,2026-07-10T19:23:59.529936Z,True,-6914.151827875599
TSLA260720P00470000,TSLA,470.0,2026-07-20,put,61.28,20.0,120220.0,409.0,10,0.5181,-0.9411,0.003349,-0.151,0.0795,-0.1222,2026-07-10T19:33:28.422729Z,2026-07-10T19:33:40.106968Z,False,-11623.077237002
TSLA260720C00472500,TSLA,472.5,2026-07-20,call,0.63,47.0,2900.0,411.38,10,0.4849,0.0474,0.002994,-0.1655,0.0673,0.0052,2026-07-10T16:40:24.924724Z,2026-07-10T16:40:54.306113Z,True,-24418.8740315982
TSLA260720P00472500,TSLA,472.5,2026-07-20,put,64.35,2.0,12810.0,408.32,13,0.4789,-0.9397,0.00324,-0.1145,0.0921,-0.1596,2026-07-07T14:23:15.536187Z,2026-07-07T14:23:41.014184Z,False,-1124.4780605519998
TSLA260720C00475000,TSLA,475.00000000000006,2026-07-20,call,0.45,33.0,1653.0,408.79,10,0.4871,0.0354,0.002368,-0.1303,0.0528,0.0038,2026-07-10T19:09:52.231595Z,2026-07-10T19:10:20.180549Z,True,-13560.3724635456
TSLA260720C00477500,TSLA,477.5,2026-07-20,call,0.52,2.0,104.0,411.79,10,0.4935,0.0395,0.002536,-0.1454,0.0581,0.0043,2026-07-10T16:49:01.591661Z,2026-07-10T16:49:01.680379Z,True,-880.1470251727999
TSLA260720P00477500,TSLA,477.5,2026-07-20,put,71.9,6.0,42065.0,406.24,13,0.5681,-0.9249,0.003253,-0.1821,0.1086,-0.1594,2026-07-07T15:29:41.213109Z,2026-07-07T15:29:55.550053Z,False,-3386.9695657182
TSLA260720C00480000,TSLA,480.0,2026-07-20,call,0.4,16.0,743.0,409.14,10,0.5023,0.0311,0.002061,-0.1207,0.0475,0.0034,2026-07-10T18:41:39.202781Z,2026-07-10T18:41:56.719939Z,True,-5722.343908142399
TSLA260720P00480000,TSLA,480.0,2026-07-20,put,71.85,2.0,14240.0,409.16,13,0.5941,-0.9121,0.003478,-0.2266,0.1232,-0.1585,2026-07-07T15:00:05.206892Z,2026-07-07T15:00:26.406006Z,False,-1207.0786094444
TSLA260720C00482500,TSLA,482.5,2026-07-20,call,0.4,3.0,135.0,407.78,10,0.5246,0.0301,0.001924,-0.1221,0.046,0.0032,2026-07-10T14:30:35.633770Z,2026-07-10T14:30:37.226509Z,True,-1001.6184206027999
TSLA260720C00485000,TSLA,484.99999999999994,2026-07-20,call,0.33,57.0,2802.0,408.47,10,0.5171,0.0256,0.001707,-0.1056,0.0404,0.0028,2026-07-10T19:52:38.827308Z,2026-07-10T19:52:59.547662Z,True,-16884.3504342051
TSLA260720C00487500,TSLA,487.5,2026-07-20,call,0.4,1.0,40.0,411.69,10,0.5258,0.0297,0.001886,-0.1225,0.046,0.0032,2026-07-10T16:45:51.396701Z,2026-07-10T16:45:58.146288Z,True,-327.2786454014
TSLA260720P00487500,TSLA,487.5,2026-07-20,put,76.0,4.0,29685.0,415.11,13,0.7631,-0.8492,0.003914,-0.4852,0.1833,-0.1526,2026-07-07T14:09:36.139101Z,2026-07-07T14:09:49.379237Z,False,-2716.7945240744
TSLA260720C00490000,TSLA,490.0,2026-07-20,call,0.3,33.0,1164.0,408.3,10,0.5359,0.0229,0.001496,-0.0993,0.0366,0.0025,2026-07-10T18:36:27.310972Z,2026-07-10T18:36:52.889152Z,True,-8566.856927983199
TSLA260720C00495000,TSLA,495.00000000000006,2026-07-20,call,0.26,11.0,350.0,407.94,10,0.5512,0.0197,0.001282,-0.0897,0.0322,0.0021,2026-07-10T19:53:49.981351Z,2026-07-10T19:54:00.533871Z,True,-2447.1280262197997
TSLA260720C00500000,TSLA,500.0,2026-07-20,call,0.22,104.0,2977.0,407.62,10,0.5637,0.0166,0.001087,-0.0794,0.0279,0.0018,2026-07-10T20:00:11.298830Z,2026-07-10T20:00:39.470115Z,True,-19617.2833008152
TSLA260720C00505000,TSLA,504.99999999999994,2026-07-20,call,0.24,5.0,130.0,408.89,10,0.5866,0.0173,0.001078,-0.0858,0.029,0.0019,2026-07-10T18:35:35.393739Z,2026-07-10T18:35:52.156901Z,True,-935.329744811
TSLA260720C00510000,TSLA,510.0,2026-07-20,call,0.2,4.0,78.0,408.56,10,0.5966,0.0145,0.000911,-0.0748,0.0249,0.0016,2026-07-10T19:51:59.511452Z,2026-07-10T19:52:29.342502Z,True,-632.3453784956
TSLA260720C00515000,TSLA,515.0,2026-07-20,call,0.19,1.0,19.0,408.75,10,0.6137,0.0135,0.000832,-0.0724,0.0234,0.0015,2026-07-10T17:36:07.488739Z,2026-07-10T17:36:20.655603Z,True,-144.37742999679998
TSLA260720C00520000,TSLA,520.0,2026-07-20,call,0.22,36.0,807.0,404.96,11,0.6389,0.0144,0.000813,-0.0753,0.0257,0.0017,2026-07-09T19:42:48.755081Z,2026-07-09T19:43:07.126161Z,True,-5078.8925734932
TSLA260720C00525000,TSLA,525.0,2026-07-20,call,0.18,2.0,36.0,410.38,10,0.6434,0.0123,0.000729,-0.0703,0.0217,0.0013,2026-07-10T16:30:02.404937Z,2026-07-10T16:30:13.930502Z,True,-253.0075636242
TSLA260720C00530000,TSLA,530.0,2026-07-20,call,0.17,64.0,1040.0,407.38,10,0.6767,0.0112,0.000647,-0.0679,0.0199,0.0012,2026-07-10T19:55:00.873495Z,2026-07-10T19:55:01.282021Z,True,-7185.553631379201
TSLA260720C00535000,TSLA,535.0,2026-07-20,call,0.14,3.0,46.0,407.02,10,0.683,0.0094,0.000547,-0.0583,0.0169,0.001,2026-07-10T14:58:25.084808Z,2026-07-10T14:58:51.444579Z,True,-284.76365700089997
TSLA260720C00540000,TSLA,540.0,2026-07-20,call,0.18,8.0,159.0,390.9,12,0.7459,0.0104,0.000523,-0.0614,0.0196,0.0013,2026-07-08T18:45:47.308199Z,2026-07-08T18:46:13.200516Z,True,-726.0518835416
TSLA260720C00545000,TSLA,545.0,2026-07-20,call,0.17,3.0,58.0,392.13,12,0.7524,0.0098,0.000489,-0.0588,0.0186,0.0012,2026-07-08T14:51:02.465771Z,2026-07-08T14:51:32.746775Z,True,-254.5693387083
TSLA260720C00550000,TSLA,550.0,2026-07-20,call,0.15,1.0,15.0,410.98,10,0.7269,0.0094,0.000508,-0.0626,0.0171,0.001,2026-07-10T14:14:40.857647Z,2026-07-10T14:14:44.369285Z,True,-88.1535269692
TSLA260720C00555000,TSLA,555.0,2026-07-20,call,0.09,10.0,112.0,409.56,10,0.7113,0.006,0.000353,-0.0413,0.0115,0.0006,2026-07-10T19:37:36.187408Z,2026-07-10T19:37:43.556971Z,True,-612.562894097
TSLA260720C00560000,TSLA,560.0,2026-07-20,call,0.13,6.0,78.0,405.75,11,0.7445,0.0078,0.000409,-0.0515,0.0151,0.0009,2026-07-09T19:56:04.300858Z,2026-07-09T19:56:19.328103Z,True,-425.8440062646
TSLA260720C00565000,TSLA,565.0,2026-07-20,call,0.1,3.0,30.0,408.32,10,0.763,0.0062,0.000341,-0.0457,0.0119,0.0007,2026-07-10T14:05:11.919540Z,2026-07-10T14:05:28.228840Z,True,-177.5217678927
TSLA260720C00570000,TSLA,570.0,2026-07-20,call,0.13,1.0,13.0,410.96,10,0.7903,0.0076,0.000391,-0.0569,0.0143,0.0008,2026-07-10T13:34:47.219272Z,2026-07-10T13:34:57.846326Z,True,-67.85045087590001
TSLA260720C00575000,TSLA,575.0,2026-07-20,call,0.09,5.0,45.0,408.91,10,0.7869,0.0055,0.000296,-0.0422,0.0107,0.0006,2026-07-10T14:53:30.487756Z,2026-07-10T14:53:36.538884Z,True,-256.825236052
TSLA260720C00580000,TSLA,580.0,2026-07-20,call,0.15,4.0,59.0,408.91,10,0.8515,0.0082,0.000388,-0.0648,0.0151,0.0009,2026-07-10T14:53:16.455709Z,2026-07-10T14:53:36.538884Z,True,-269.3194367248
TSLA260720C00585000,TSLA,585.0,2026-07-20,call,0.14,1.0,14.0,408.75,10,0.8636,0.0076,0.000358,-0.0615,0.0142,0.0008,2026-07-10T14:52:19.349410Z,2026-07-10T14:52:35.221318Z,True,-62.123942234199994
TSLA260720C00590000,TSLA,590.0,2026-07-20,call,0.08,8.0,71.0,395.87,11,0.8538,0.0045,0.000226,-0.0356,0.0091,0.0005,2026-07-09T15:35:33.145960Z,2026-07-09T15:35:56.648291Z,True,-313.7432613392
TSLA260720C00595000,TSLA,595.0,2026-07-20,call,0.08,3.0,24.0,396.25,11,0.8678,0.0045,0.000219,-0.0357,0.009,0.0005,2026-07-09T15:36:11.344249Z,2026-07-09T15:36:27.378938Z,True,-114.00958113930001
TSLA260720C00600000,TSLA,600.0,2026-07-20,call,0.1,5.0,50.0,411.6,10,0.8685,0.0055,0.000267,-0.047,0.0108,0.0006,2026-07-10T13:35:51.643132Z,2026-07-10T13:35:59.600398Z,True,-231.6633041415
TSLA260720C00605000,TSLA,605.0,2026-07-20,call,0.08,15.0,130.0,394.88,11,0.9058,0.0043,0.000204,-0.036,0.0087,0.0005,2026-07-09T13:47:55.978645Z,2026-07-09T13:48:19.921467Z,True,-531.003528594
TSLA260720P00605000,TSLA,605.0,2026-07-20,put,200.15,1.0,20015.0,405.35,11,1.24,-0.9596,0.000995,-0.2717,0.0611,-0.1775,2026-07-09T19:50:03.562271Z,2026-07-09T19:50:12.815896Z,False,-172.6629120755
TSLA260720C00610000,TSLA,610.0,2026-07-20,call,0.01,8.0,51.0,393.22,11,0.7752,0.0007,4.7e-05,-0.006,0.0017,0.0001,2026-07-09T13:51:27.271130Z,2026-07-09T13:51:56.153808Z,True,-65.2474924024
TSLA260720C00615000,TSLA,615.0,2026-07-20,call,0.05,6.0,46.0,394.36,11,0.897,0.0028,0.000141,-0.0244,0.0059,0.0003,2026-07-09T13:54:27.627348Z,2026-07-09T13:54:31.555891Z,True,-146.80685790540002
TSLA260720C00620000,TSLA,620.0,2026-07-20,call,0.1,1.0,10.0,407.37,10,0.956,0.0051,0.000229,-0.0479,0.01,0.0005,2026-07-10T15:46:12.453561Z,2026-07-10T15:46:26.014524Z,True,-39.7384993621
TSLA260720C00625000,TSLA,625.0,2026-07-20,call,0.18,4.0,72.0,395.2,11,1.0521,0.008,0.000302,-0.072,0.015,0.0009,2026-07-09T13:43:23.555353Z,2026-07-09T13:43:39.970983Z,True,-209.62492239920002
TSLA260720C00630000,TSLA,630.0,2026-07-20,call,0.18,1.0,18.0,395.1,11,1.0684,0.0079,0.000294,-0.0722,0.0148,0.0009,2026-07-09T13:45:15.730102Z,2026-07-09T13:45:44.262486Z,True,-51.0179860806
TSLA260720C00635000,TSLA,635.0,2026-07-20,call,0.18,4.0,72.0,394.88,11,1.0852,0.0078,0.000287,-0.0725,0.0146,0.0009,2026-07-09T13:47:46.792128Z,2026-07-09T13:47:48.751768Z,True,-199.2130885052
TSLA260720C00640000,TSLA,640.0,2026-07-20,call,0.18,2.0,36.0,395.12,11,1.0994,0.0077,0.00028,-0.0727,0.0145,0.0009,2026-07-09T13:47:11.544105Z,2026-07-09T13:47:16.434709Z,True,-97.17711634399998
TSLA260720C00645000,TSLA,645.0,2026-07-20,call,0.17,2.0,34.0,394.88,11,1.1088,0.0072,0.000264,-0.0696,0.0137,0.0008,2026-07-09T13:48:01.324962Z,2026-07-09T13:48:19.921467Z,True,-91.62413826720001
TSLA260720C00650000,TSLA,650.0,2026-07-20,call,0.17,2.0,34.0,394.77,11,1.1244,0.0071,0.000257,-0.0698,0.0136,0.0008,2026-07-09T13:48:48.105681Z,2026-07-09T13:48:51.105091Z,True,-89.1947103586
TSLA260720C00655000,TSLA,655.0,2026-07-20,call,0.17,2.0,34.0,394.77,11,1.1394,0.0071,0.000251,-0.07,0.0135,0.0008,2026-07-09T13:48:55.537985Z,2026-07-09T13:49:22.388865Z,True,-87.11234357979998
TSLA260720C00660000,TSLA,660.0,2026-07-20,call,0.18,1.0,18.0,394.19,11,1.1645,0.0073,0.000254,-0.0737,0.0139,0.0008,2026-07-09T13:49:52.614915Z,2026-07-09T13:49:53.293600Z,True,-44.0767634846
TSLA260720C00665000,TSLA,665.0,2026-07-20,call,0.17,4.0,68.0,394.19,11,1.1718,0.0069,0.00024,-0.0705,0.0132,0.0008,2026-07-09T13:50:47.426388Z,2026-07-09T13:50:55.152715Z,True,-166.58934230399998
TSLA260720C00670000,TSLA,670.0,2026-07-20,call,0.04,12.0,65.0,393.75,11,1.0311,0.002,9.1e-05,-0.0207,0.0044,0.0002,2026-07-09T13:56:48.807054Z,2026-07-09T13:57:06.376703Z,True,-189.4953768708
TSLA260720C00675000,TSLA,675.0,2026-07-20,call,0.21,1.0,21.0,392.78,11,1.2368,0.008,0.00026,-0.0845,0.015,0.0009,2026-07-09T13:38:21.450939Z,2026-07-09T13:38:27.583303Z,True,-45.117946874
TSLA260720C00680000,TSLA,680.0,2026-07-20,call,0.1,1.0,10.0,393.38,11,1.1533,0.0043,0.000161,-0.0455,0.0086,0.0005,2026-07-09T13:52:35.010775Z,2026-07-09T13:52:58.123464Z,True,-27.9384209489
