ticker,underlying,strike,expiry,contract_type,last_price,volume_today,premium_today,underlying_price,dte,iv,delta,gamma,theta,vega,rho,last_trade_at,updated_at
TSLA260814P00430000,TSLA,430.0,2026-08-14,put,34.62,10,35144.0,409.34,35,0.4655,-0.5947,0.00657,-0.2925,0.4914,-0.2666,2026-07-10T15:27:49.848176Z,2026-07-10T15:28:02.913550Z
TSLA260814C00435000,TSLA,435.0,2026-08-14,call,13.5,28,40378.0,407.56,35,0.4658,0.3633,0.006383,-0.3318,0.4736,0.129,2026-07-10T19:58:02.341553Z,2026-07-10T19:58:05.040041Z
TSLA260814P00435000,TSLA,435.0,2026-08-14,put,37.95,10,39681.0,409.89,35,0.4731,-0.6191,0.006346,-0.2909,0.4836,-0.2797,2026-07-10T16:07:21.228720Z,2026-07-10T16:07:48.857177Z
TSLA260814C00440000,TSLA,440.0,2026-08-14,call,12.0,59,76302.0,407.94,35,0.4626,0.3349,0.006234,-0.3195,0.4602,0.1195,2026-07-10T19:53:49.251146Z,2026-07-10T19:54:00.533871Z
TSLA260814P00440000,TSLA,440.0,2026-08-14,put,41.69,7,29245.0,409.3,35,0.4717,-0.6527,0.006178,-0.2773,0.4681,-0.2961,2026-07-10T18:01:57.701746Z,2026-07-10T18:02:20.498569Z
TSLA260814C00445000,TSLA,445.0,2026-08-14,call,10.98,43,50173.0,409.24,35,0.461,0.3137,0.006071,-0.3104,0.4494,0.1126,2026-07-10T19:30:07.444782Z,2026-07-10T19:30:35.107507Z
TSLA260814P00445000,TSLA,445.0,2026-08-14,put,45.34,6,27381.0,409.3,35,0.4733,-0.6801,0.005961,-0.2665,0.4532,-0.3104,2026-07-10T18:01:57.702788Z,2026-07-10T18:02:20.498569Z
TSLA260814C00450000,TSLA,450.0,2026-08-14,call,9.4,398,413238.0,407.94,35,0.462,0.2795,0.005763,-0.2933,0.4249,0.1003,2026-07-10T19:54:01.580141Z,2026-07-10T19:54:31.115990Z
TSLA260814P00450000,TSLA,450.0,2026-08-14,put,52.0,21,122275.0,406.02,36,0.482,-0.7172,0.005504,-0.2464,0.4313,-0.3385,2026-07-09T19:35:51.894517Z,2026-07-09T19:36:01.633323Z
TSLA260814C00455000,TSLA,455.0,2026-08-14,call,8.67,33,29554.0,408.63,35,0.4668,0.2606,0.005498,-0.2861,0.411,0.0938,2026-07-10T18:59:54.317580Z,2026-07-10T19:00:11.842265Z
TSLA260814P00455000,TSLA,455.0,2026-08-14,put,52.65,2,10530.0,409.89,35,0.4787,-0.7261,0.005481,-0.2458,0.4226,-0.3359,2026-07-10T16:08:19.340906Z,2026-07-10T16:08:50.732194Z
TSLA260814C00460000,TSLA,460.0,2026-08-14,call,7.71,99,80464.0,408.98,35,0.4663,0.2382,0.005243,-0.2722,0.3921,0.086,2026-07-10T19:30:54.049860Z,2026-07-10T19:31:06.796924Z
TSLA260814P00460000,TSLA,460.0,2026-08-14,put,59.5,15,89250.0,406.85,36,0.4893,-0.7559,0.005018,-0.2271,0.4008,-0.362,2026-07-09T18:39:08.233251Z,2026-07-09T18:39:11.532426Z
TSLA260814C00465000,TSLA,465.0,2026-08-14,call,6.8,35,24868.0,408.35,35,0.4703,0.2149,0.004912,-0.2582,0.3694,0.0776,2026-07-10T18:55:04.264834Z,2026-07-10T18:55:06.855539Z
TSLA260814P00465000,TSLA,465.0,2026-08-14,put,73.81,1,7381.0,395.21,37,0.5119,-0.8128,0.004174,-0.1853,0.3383,-0.4005,2026-07-08T13:35:51.361768Z,2026-07-08T13:36:07.870959Z
TSLA260814C00470000,TSLA,470.0,2026-08-14,call,6.15,52,33730.0,409.13,35,0.4709,0.1981,0.004665,-0.2465,0.3526,0.0718,2026-07-10T19:50:51.441679Z,2026-07-10T19:50:58.199918Z
TSLA260814P00470000,TSLA,470.0,2026-08-14,put,78.27,2,15654.0,395.21,37,0.5174,-0.8269,0.003932,-0.1752,0.3221,-0.4106,2026-07-08T13:35:51.363160Z,2026-07-08T13:36:07.870959Z
TSLA260814C00475000,TSLA,475.00000000000006,2026-08-14,call,5.65,91,50327.0,409.93,35,0.4742,0.1839,0.004418,-0.2373,0.3376,0.0669,2026-07-10T19:48:04.957062Z,2026-07-10T19:48:24.851905Z
TSLA260814P00475000,TSLA,475.00000000000006,2026-08-14,put,85.8,7,59673.0,391.57,37,0.5207,-0.8542,0.003524,-0.1489,0.2852,-0.426,2026-07-08T15:07:11.393351Z,2026-07-08T15:07:24.244549Z
TSLA260814C00480000,TSLA,480.0,2026-08-14,call,5.0,82,42364.0,409.56,35,0.4775,0.166,0.004115,-0.2234,0.3161,0.0604,2026-07-10T19:37:51.428834Z,2026-07-10T19:38:14.228042Z
TSLA260814P00480000,TSLA,480.0,2026-08-14,put,87.24,10,87240.0,395.54,36,0.5402,-0.8484,0.003499,-0.1667,0.2916,-0.417,2026-07-09T14:56:52.992194Z,2026-07-09T14:57:13.141720Z
TSLA260814C00485000,TSLA,484.99999999999994,2026-08-14,call,4.25,66,31582.0,407.63,35,0.4828,0.1448,0.003737,-0.205,0.2875,0.0525,2026-07-10T19:56:56.526650Z,2026-07-10T19:57:04.103722Z
TSLA260814C00490000,TSLA,490.0,2026-08-14,call,3.95,25,10175.0,409.54,35,0.482,0.1361,0.003571,-0.197,0.2768,0.0497,2026-07-10T19:49:45.333122Z,2026-07-10T19:49:57.071195Z
TSLA260814P00490000,TSLA,490.0,2026-08-14,put,96.57,10,96570.0,395.54,36,0.5559,-0.8674,0.003106,-0.1515,0.2665,-0.4336,2026-07-09T14:56:53.015288Z,2026-07-09T14:57:13.141720Z
TSLA260814C00495000,TSLA,495.00000000000006,2026-08-14,call,3.51,16,5734.0,408.89,35,0.4874,0.1226,0.00329,-0.1848,0.2571,0.0447,2026-07-10T18:46:51.926791Z,2026-07-10T18:47:00.113796Z
TSLA260814P00495000,TSLA,495.00000000000006,2026-08-14,put,81.0,1,8100.0,418.25,39,0.5131,-0.8138,0.00382,-0.1891,0.3664,-0.4502,2026-07-06T16:37:20.147948Z,2026-07-06T16:37:27.450903Z
TSLA260814C00500000,TSLA,500.0,2026-08-14,call,3.1,134,45772.0,407.52,35,0.4951,0.1095,0.003,-0.1724,0.2366,0.0398,2026-07-10T19:59:25.240858Z,2026-07-10T19:59:37.058543Z
TSLA260814C00505000,TSLA,504.99999999999994,2026-08-14,call,2.76,50,14463.0,407.52,35,0.4975,0.099,0.002775,-0.1609,0.2199,0.036,2026-07-10T19:59:14.168222Z,2026-07-10T19:59:37.058543Z
TSLA260814C00510000,TSLA,510.0,2026-08-14,call,2.48,24,6444.0,407.94,35,0.4991,0.0902,0.00258,-0.1507,0.2055,0.0329,2026-07-10T19:54:08.343724Z,2026-07-10T19:54:31.115990Z
TSLA260814C00515000,TSLA,515.0,2026-08-14,call,2.26,25,6254.0,407.63,35,0.5055,0.0826,0.002387,-0.1427,0.1922,0.0301,2026-07-10T19:56:20.410334Z,2026-07-10T19:56:33.715587Z
TSLA260814C00520000,TSLA,520.0,2026-08-14,call,2.08,25,5533.0,408.98,35,0.5058,0.0767,0.002248,-0.1354,0.1824,0.0281,2026-07-10T19:30:54.064124Z,2026-07-10T19:31:06.796924Z
TSLA260814P00520000,TSLA,520.0,2026-08-14,put,127.0,4,50700.0,393.85,37,0.6129,-0.9037,0.002221,-0.1178,0.2141,-0.4895,2026-07-08T14:45:48.377315Z,2026-07-08T14:45:55.443494Z
TSLA260814C00525000,TSLA,525.0,2026-08-14,call,2.03,1,203.0,410.22,35,0.5131,0.0741,0.002152,-0.1341,0.1782,0.0272,2026-07-10T18:18:26.235991Z,2026-07-10T18:18:37.814689Z
TSLA260814C00530000,TSLA,530.0,2026-08-14,call,1.98,5,990.0,411.37,35,0.5206,0.0715,0.002059,-0.1327,0.1739,0.0263,2026-07-10T16:23:07.399297Z,2026-07-10T16:23:36.847717Z
TSLA260814C00535000,TSLA,535.0,2026-08-14,call,1.71,1,171.0,409.46,35,0.5266,0.0628,0.001848,-0.1206,0.1564,0.023,2026-07-10T15:30:37.188292Z,2026-07-10T15:31:05.966209Z
TSLA260814C00540000,TSLA,540.0,2026-08-14,call,1.5,1,150.0,409.1,35,0.5281,0.056,0.001686,-0.1104,0.1429,0.0205,2026-07-10T19:16:10.261373Z,2026-07-10T19:16:25.352530Z
TSLA260814C00545000,TSLA,545.0,2026-08-14,call,1.44,2,296.0,409.74,35,0.535,0.0534,0.0016,-0.1079,0.1379,0.0196,2026-07-10T17:21:41.209197Z,2026-07-10T17:22:06.535582Z
TSLA260814C00550000,TSLA,550.0,2026-08-14,call,1.23,10,1281.0,407.94,35,0.5392,0.0464,0.001427,-0.0968,0.1228,0.017,2026-07-10T19:53:50.496071Z,2026-07-10T19:54:00.533871Z
TSLA260814C00555000,TSLA,555.0,2026-08-14,call,1.35,6,799.0,407.4,36,0.5558,0.0486,0.001418,-0.1019,0.129,0.0182,2026-07-09T18:59:47.352470Z,2026-07-09T19:00:01.044124Z
TSLA260814C00560000,TSLA,560.0,2026-08-14,call,1.21,4,492.0,410.02,35,0.5556,0.0445,0.001331,-0.0967,0.1192,0.0163,2026-07-10T13:59:58.211036Z,2026-07-10T14:00:21.657008Z
TSLA260814C00565000,TSLA,565.0,2026-08-14,call,1.02,2,203.0,398.96,36,0.5834,0.0373,0.001113,-0.0843,0.1019,0.0137,2026-07-09T16:37:41.431182Z,2026-07-09T16:38:00.231953Z
TSLA260814C00570000,TSLA,570.0,2026-08-14,call,1.0,2,210.0,408.89,35,0.5656,0.0372,0.001134,-0.0848,0.1028,0.0136,2026-07-10T19:08:42.255368Z,2026-07-10T19:08:49.324554Z
TSLA260814C00575000,TSLA,575.0,2026-08-14,call,0.95,4,367.0,410.32,35,0.5675,0.0353,0.00108,-0.0819,0.099,0.013,2026-07-10T17:25:33.200418Z,2026-07-10T17:25:38.213226Z
TSLA260814C00580000,TSLA,580.0,2026-08-14,call,0.85,1,85.0,408.98,35,0.5735,0.0319,0.000985,-0.0757,0.0906,0.0117,2026-07-10T19:30:54.067097Z,2026-07-10T19:31:06.796924Z
TSLA260814C00585000,TSLA,585.0,2026-08-14,call,0.76,2,158.0,393.7,36,0.6193,0.0277,0.000831,-0.0689,0.0787,0.01,2026-07-09T14:33:49.957298Z,2026-07-09T14:34:08.437819Z
TSLA260814C00590000,TSLA,590.0,2026-08-14,call,0.82,1,82.0,405.71,36,0.5957,0.0298,0.000891,-0.0727,0.0861,0.0111,2026-07-09T19:28:04.368565Z,2026-07-09T19:28:25.225600Z
TSLA260814C00595000,TSLA,595.0,2026-08-14,call,0.81,1,81.0,405.92,36,0.6049,0.0291,0.000859,-0.0723,0.0845,0.0108,2026-07-09T18:21:04.461919Z,2026-07-09T18:21:30.842588Z
TSLA260814C00600000,TSLA,600.0,2026-08-14,call,0.69,28,2115.0,408.75,35,0.5997,0.0255,0.000784,-0.0657,0.0753,0.0093,2026-07-10T18:58:24.625371Z,2026-07-10T18:58:41.024685Z
TSLA260814C00605000,TSLA,605.0,2026-08-14,call,0.66,2,137.0,409.04,35,0.6053,0.0243,0.000745,-0.0637,0.0724,0.0089,2026-07-10T18:34:26.259483Z,2026-07-10T18:34:51.426924Z
TSLA260814C00615000,TSLA,615.0,2026-08-14,call,0.55,4,224.0,395.92,37,0.6352,0.02,0.000604,-0.0533,0.061,0.0075,2026-07-08T13:38:56.824088Z,2026-07-08T13:39:15.085649Z
TSLA260814C00620000,TSLA,620.0,2026-08-14,call,0.62,2,124.0,403.3,36,0.6407,0.022,0.000646,-0.0601,0.0664,0.0081,2026-07-09T17:03:57.388506Z,2026-07-09T17:04:23.111895Z
TSLA260814C00630000,TSLA,630.0,2026-08-14,call,0.53,135,7634.0,403.68,38,0.6272,0.019,0.000567,-0.0507,0.0603,0.0074,2026-07-07T18:59:47.132149Z,2026-07-07T19:00:03.416237Z
TSLA260814C00640000,TSLA,640.0,2026-08-14,call,0.51,2,98.0,406.81,36,0.6502,0.0181,0.000535,-0.0521,0.0568,0.0068,2026-07-09T19:17:11.380396Z,2026-07-09T19:17:13.299783Z
TSLA260814C00650000,TSLA,650.0,2026-08-14,call,0.45,1,45.0,395.55,36,0.6933,0.0157,0.000457,-0.0478,0.0489,0.0057,2026-07-09T14:59:01.369510Z,2026-07-09T14:59:16.041167Z
TSLA260814C00660000,TSLA,660.0,2026-08-14,call,0.4,1,40.0,394.19,36,0.7047,0.014,0.000408,-0.0438,0.0441,0.005,2026-07-09T13:50:09.574542Z,2026-07-09T13:50:24.578170Z
TSLA260814C00670000,TSLA,670.0,2026-08-14,call,0.36,1,36.0,393.22,36,0.7156,0.0126,0.000368,-0.0405,0.0402,0.0045,2026-07-09T13:51:51.339702Z,2026-07-09T13:51:56.153808Z
TSLA260814C00680000,TSLA,680.0,2026-08-14,call,0.39,1,39.0,403.25,36,0.7086,0.0133,0.000381,-0.0432,0.0433,0.0049,2026-07-09T17:13:35.472465Z,2026-07-09T17:14:03.358653Z
TSLA260814C00690000,TSLA,690.0,2026-08-14,call,0.33,1,33.0,403.25,36,0.7104,0.0114,0.000333,-0.0379,0.0379,0.0042,2026-07-09T17:13:35.474878Z,2026-07-09T17:14:03.358653Z
TSLA260814C00700000,TSLA,700.0,2026-08-14,call,0.31,3,93.0,409.43,35,0.7129,0.0107,0.000314,-0.0371,0.036,0.0039,2026-07-10T16:00:44.700478Z,2026-07-10T16:01:13.261477Z
TSLA260814C00710000,TSLA,710.0,2026-08-14,call,0.24,1,24.0,394.19,36,0.7418,0.0084,0.00025,-0.0296,0.0284,0.003,2026-07-09T13:50:09.576028Z,2026-07-09T13:50:24.578170Z
TSLA260814C00720000,TSLA,720.0,2026-08-14,call,0.28,1,28.0,411.8,35,0.729,0.0096,0.000276,-0.0345,0.0327,0.0035,2026-07-10T16:48:46.167806Z,2026-07-10T16:49:01.680379Z
TSLA260814C00730000,TSLA,730.0,2026-08-14,call,0.21,1,21.0,394.19,36,0.7604,0.0073,0.000215,-0.0268,0.025,0.0026,2026-07-09T13:49:57.539667Z,2026-07-09T13:50:24.578170Z
TSLA260814C00740000,TSLA,740.0,2026-08-14,call,0.37,1,37.0,416.73,39,0.7294,0.0116,0.000306,-0.0393,0.0414,0.0048,2026-07-06T16:09:58.078840Z,2026-07-06T16:10:14.834507Z
TSLA260814C00750000,TSLA,750.0,2026-08-14,call,0.19,5,94.0,409.13,35,0.749,0.0066,0.000195,-0.0254,0.0234,0.0024,2026-07-10T19:50:32.165580Z,2026-07-10T19:50:58.199918Z
TSLA260821C00005000,TSLA,5.0,2026-08-21,call,385.9,2,77322.0,390.99,44,,,,,,,2026-07-08T18:51:06.666668Z,2026-07-08T18:51:15.868927Z
TSLA260821C00010000,TSLA,10.0,2026-08-21,call,381.1,2,76343.0,390.99,44,3.8054,0.9997,2e-06,-0.0075,0.0015,0.0118,2026-07-08T18:51:06.669756Z,2026-07-08T18:51:15.868927Z
TSLA260821P00010000,TSLA,10.0,2026-08-21,put,0.01,3,9.0,409.94,42,3.3802,-0.0001,1e-06,-0.0015,0.0004,-0.0,2026-07-10T15:56:32.298533Z,2026-07-10T15:56:38.375249Z
TSLA260821C00030000,TSLA,30.0,2026-08-21,call,377.19,37,1395603.0,407.04,43,,,,,,,2026-07-09T18:54:38.956937Z,2026-07-09T18:54:57.606928Z
TSLA260821P00030000,TSLA,30.0,2026-08-21,put,0.02,13,26.0,395.0,44,2.3776,-0.0002,2e-06,-0.0028,0.001,-0.0001,2026-07-08T17:34:40.325003Z,2026-07-08T17:34:50.904576Z
TSLA260821P00035000,TSLA,35.0,2026-08-21,put,0.03,18,178.0,411.24,42,2.3943,-0.0003,3e-06,-0.0042,0.0015,-0.0002,2026-07-10T16:38:16.080975Z,2026-07-10T16:38:22.722208Z
TSLA260821P00040000,TSLA,40.0,2026-08-21,put,0.02,2,4.0,393.75,44,2.1033,-0.0002,3e-06,-0.0028,0.0012,-0.0001,2026-07-08T17:19:03.909930Z,2026-07-08T17:19:07.976662Z
TSLA260821P00050000,TSLA,50.0,2026-08-21,put,0.04,2,8.0,409.61,45,2.0188,-0.0004,5e-06,-0.005,0.0022,-0.0003,2026-07-07T14:19:30.872817Z,2026-07-07T14:19:34.191405Z
TSLA260821P00060000,TSLA,60.0,2026-08-21,put,0.03,4,12.0,408.62,42,1.8583,-0.0004,5e-06,-0.0042,0.0019,-0.0002,2026-07-10T14:21:52.303745Z,2026-07-10T14:21:56.224604Z
TSLA260821P00065000,TSLA,65.0,2026-08-21,put,0.03,13,159.0,411.24,42,1.786,-0.0004,6e-06,-0.0042,0.002,-0.0002,2026-07-10T16:38:30.269786Z,2026-07-10T16:38:53.086118Z
TSLA260821P00070000,TSLA,70.0,2026-08-21,put,0.12,33,431.0,409.17,42,1.947,-0.0013,1.6e-05,-0.0137,0.0059,-0.0008,2026-07-10T19:05:28.396663Z,2026-07-10T19:05:45.776320Z
TSLA260821P00075000,TSLA,75.0,2026-08-21,put,0.03,42,116.0,406.65,43,1.62,-0.0004,7e-06,-0.0041,0.0022,-0.0002,2026-07-09T18:35:45.662719Z,2026-07-09T18:36:09.482137Z
TSLA260821P00080000,TSLA,80.0,2026-08-21,put,0.15,34,501.0,406.69,42,1.8385,-0.0017,2.2e-05,-0.0165,0.0076,-0.001,2026-07-10T15:12:17.212538Z,2026-07-10T15:12:38.304636Z
TSLA260821P00085000,TSLA,85.0,2026-08-21,put,0.04,8,32.0,407.24,45,1.5062,-0.0006,1e-05,-0.005,0.003,-0.0004,2026-07-07T16:00:50.309550Z,2026-07-07T16:00:50.836284Z
TSLA260821P00090000,TSLA,90.0,2026-08-21,put,0.04,64,272.0,406.31,42,1.5009,-0.0006,1.1e-05,-0.0054,0.003,-0.0003,2026-07-10T15:14:48.251263Z,2026-07-10T15:15:14.293640Z
TSLA260821P00095000,TSLA,95.0,2026-08-21,put,0.13,37,422.0,408.3,42,1.6265,-0.0017,2.4e-05,-0.0146,0.0076,-0.001,2026-07-10T18:36:12.210330Z,2026-07-10T18:36:22.390653Z
TSLA260821C00100000,TSLA,100.0,2026-08-21,call,308.27,2,61654.0,406.75,42,2.033,0.9915,8.2e-05,-0.0889,0.0319,0.1093,2026-07-10T14:32:48.861041Z,2026-07-10T14:33:11.067322Z
TSLA260821P00100000,TSLA,100.0,2026-08-21,put,0.04,17,150.0,408.3,42,1.4024,-0.0007,1.2e-05,-0.0054,0.0032,-0.0004,2026-07-10T18:37:06.225959Z,2026-07-10T18:37:23.041227Z
TSLA260821P00105000,TSLA,105.0,2026-08-21,put,0.09,1,9.0,410.8,42,1.4673,-0.0014,2.2e-05,-0.0107,0.0062,-0.0007,2026-07-10T14:11:32.502289Z,2026-07-10T14:11:36.988703Z
TSLA260821C00110000,TSLA,110.0,2026-08-21,call,298.01,20,596020.0,407.3,42,1.479,0.998,3.2e-05,-0.0291,0.009,0.1248,2026-07-10T15:42:42.526018Z,2026-07-10T15:42:49.328280Z
TSLA260821P00110000,TSLA,110.0,2026-08-21,put,0.07,5,33.0,395.82,43,1.3359,-0.0012,2.2e-05,-0.0084,0.0054,-0.0006,2026-07-09T15:01:10.491151Z,2026-07-09T15:01:18.672681Z
TSLA260821P00120000,TSLA,120.0,2026-08-21,put,0.07,18,220.0,408.25,42,1.2906,-0.0012,2.3e-05,-0.0086,0.0056,-0.0007,2026-07-10T18:51:07.236616Z,2026-07-10T18:51:34.891935Z
TSLA260821P00125000,TSLA,125.0,2026-08-21,put,0.1,8,108.0,411.22,42,1.3006,-0.0017,3e-05,-0.0116,0.0076,-0.0009,2026-07-10T16:27:23.952633Z,2026-07-10T16:27:41.173598Z
TSLA260821P00130000,TSLA,130.0,2026-08-21,put,0.1,12,177.0,407.83,42,1.2519,-0.0018,3.3e-05,-0.0116,0.0078,-0.0009,2026-07-10T14:55:09.496701Z,2026-07-10T14:55:10.091949Z
TSLA260821P00135000,TSLA,135.0,2026-08-21,put,0.12,8,114.0,409.61,42,1.2396,-0.0021,3.9e-05,-0.0135,0.0092,-0.0011,2026-07-10T16:14:02.266136Z,2026-07-10T16:14:27.451610Z
TSLA260821P00140000,TSLA,140.0,2026-08-21,put,0.13,6,99.0,408.89,42,1.2095,-0.0023,4.3e-05,-0.0144,0.0101,-0.0012,2026-07-10T14:08:32.465216Z,2026-07-10T14:09:03.054806Z
TSLA260821P00145000,TSLA,145.0,2026-08-21,put,0.14,7,109.0,410.63,42,1.1853,-0.0025,4.8e-05,-0.0153,0.0109,-0.0014,2026-07-10T16:18:14.397815Z,2026-07-10T16:18:30.863118Z
TSLA260821P00150000,TSLA,150.0,2026-08-21,put,0.11,14,182.0,406.27,43,1.0968,-0.0022,4.5e-05,-0.0121,0.0096,-0.0012,2026-07-09T19:11:13.355918Z,2026-07-09T19:11:39.417579Z
TSLA260821P00155000,TSLA,155.0,2026-08-21,put,0.16,4,64.0,393.92,43,1.0769,-0.0032,6.7e-05,-0.0164,0.0133,-0.0017,2026-07-09T13:30:12.155117Z,2026-07-09T13:30:32.773017Z
TSLA260821P00160000,TSLA,160.0,2026-08-21,put,0.15,1,15.0,410.67,42,1.0875,-0.0029,5.9e-05,-0.0161,0.0125,-0.0016,2026-07-10T13:30:51.368253Z,2026-07-10T13:31:21.273402Z
TSLA260821P00170000,TSLA,170.0,2026-08-21,put,0.19,1,19.0,390.99,44,0.9778,-0.0042,9.2e-05,-0.0183,0.0166,-0.0022,2026-07-08T18:50:47.404948Z,2026-07-08T18:51:15.868927Z
TSLA260821P00175000,TSLA,175.0,2026-08-21,put,0.2,5,100.0,404.81,43,0.9972,-0.0042,8.9e-05,-0.0196,0.0171,-0.0022,2026-07-09T17:59:33.172969Z,2026-07-09T17:59:48.353221Z
TSLA260821P00180000,TSLA,180.0,2026-08-21,put,0.19,4,76.0,409.99,42,0.9842,-0.004,8.7e-05,-0.0193,0.0167,-0.0021,2026-07-10T15:34:58.268128Z,2026-07-10T15:35:11.230069Z
TSLA260821P00190000,TSLA,190.0,2026-08-21,put,0.23,10,230.0,409.23,42,0.9435,-0.005,0.000111,-0.0224,0.0202,-0.0026,2026-07-10T19:17:01.070063Z,2026-07-10T19:17:25.766403Z
TSLA260821P00195000,TSLA,195.0,2026-08-21,put,0.22,19,462.0,406.13,43,0.8909,-0.0051,0.000118,-0.0209,0.0205,-0.0027,2026-07-09T19:25:43.198475Z,2026-07-09T19:25:52.940468Z
TSLA260821C00200000,TSLA,200.0,2026-08-21,call,208.94,18,376671.0,407.41,42,0.9742,0.9902,0.000195,-0.066,0.0362,0.2238,2026-07-10T15:48:12.266926Z,2026-07-10T15:48:28.023216Z
TSLA260821P00200000,TSLA,200.0,2026-08-21,put,0.27,13,333.0,409.24,42,0.903,-0.0061,0.000137,-0.0253,0.0239,-0.0032,2026-07-10T19:30:06.436634Z,2026-07-10T19:30:35.107507Z
TSLA260821C00205000,TSLA,205.0,2026-08-21,call,204.04,10,204040.0,408.08,42,,,,,,,2026-07-10T15:18:11.465456Z,2026-07-10T15:18:22.224848Z
TSLA260821P00205000,TSLA,205.0,2026-08-21,put,0.31,150,4808.0,392.81,44,0.8272,-0.0076,0.000186,-0.0265,0.0286,-0.004,2026-07-08T19:21:59.576124Z,2026-07-08T19:22:08.366988Z
TSLA260821C00210000,TSLA,210.0,2026-08-21,call,200.14,26,520364.0,408.89,42,0.7971,0.9956,0.000117,-0.0425,0.0179,0.2381,2026-07-10T18:35:56.986601Z,2026-07-10T18:36:22.390653Z
TSLA260821P00210000,TSLA,210.0,2026-08-21,put,0.36,5,180.0,399.48,43,0.8429,-0.0085,0.0002,-0.0307,0.0318,-0.0044,2026-07-09T15:51:51.403389Z,2026-07-09T15:52:15.052699Z
TSLA260821C00215000,TSLA,215.0,2026-08-21,call,193.86,3,58158.0,407.62,42,0.7471,0.9962,0.000109,-0.04,0.0156,0.2442,2026-07-10T15:22:10.347519Z,2026-07-10T15:22:27.120352Z
TSLA260821P00215000,TSLA,215.0,2026-08-21,put,0.33,5,169.0,399.74,43,0.8062,-0.0082,0.000203,-0.0285,0.0308,-0.0043,2026-07-09T16:10:28.331901Z,2026-07-09T16:10:32.193943Z
TSLA260821C00220000,TSLA,220.0,2026-08-21,call,189.46,23,435771.0,407.67,42,0.8919,0.9863,0.000283,-0.0775,0.0483,0.2447,2026-07-10T15:49:29.452529Z,2026-07-10T15:49:31.554648Z
TSLA260821P00220000,TSLA,220.0,2026-08-21,put,0.32,36,1140.0,409.92,42,0.8122,-0.0079,0.000191,-0.0286,0.03,-0.0041,2026-07-10T17:11:53.283790Z,2026-07-10T17:11:55.326876Z
TSLA260821C00225000,TSLA,225.0,2026-08-21,call,184.07,2,36814.0,407.62,42,0.7689,0.9924,0.000197,-0.0536,0.0289,0.2537,2026-07-10T15:22:22.501866Z,2026-07-10T15:22:27.120352Z
TSLA260821P00225000,TSLA,225.0,2026-08-21,put,0.36,5,190.0,405.73,43,0.7778,-0.0091,0.000226,-0.0304,0.0342,-0.0048,2026-07-09T18:18:28.744766Z,2026-07-09T18:18:29.326772Z
TSLA260821C00230000,TSLA,230.0,2026-08-21,call,181.16,4,72480.0,413.58,45,,,,,,,2026-07-07T14:13:43.531843Z,2026-07-07T14:13:56.359808Z
TSLA260821P00230000,TSLA,230.0,2026-08-21,put,0.35,1,35.0,407.67,42,0.7628,-0.0091,0.000233,-0.0303,0.0339,-0.0047,2026-07-10T15:49:13.263524Z,2026-07-10T15:49:31.554648Z
TSLA260821C00235000,TSLA,235.0,2026-08-21,call,175.09,2,35018.0,407.97,42,0.8509,0.9809,0.000395,-0.0929,0.0644,0.259,2026-07-10T15:23:27.145286Z,2026-07-10T15:23:27.914391Z
TSLA260821P00235000,TSLA,235.0,2026-08-21,put,0.39,44,1771.0,405.0,43,0.7323,-0.0104,0.00027,-0.032,0.0383,-0.0054,2026-07-09T18:12:52.422970Z,2026-07-09T18:12:56.145915Z
TSLA260821C00240000,TSLA,240.0,2026-08-21,call,168.08,30,503936.0,406.17,42,0.7783,0.984,0.000373,-0.0796,0.0551,0.2665,2026-07-10T15:07:11.558316Z,2026-07-10T15:07:32.875497Z
TSLA260821P00240000,TSLA,240.0,2026-08-21,put,0.41,2,82.0,409.0,42,0.7313,-0.0109,0.000283,-0.0341,0.0399,-0.0056,2026-07-10T19:35:38.413663Z,2026-07-10T19:35:41.212455Z
TSLA260821C00245000,TSLA,245.0,2026-08-21,call,160.94,2,32188.0,403.68,45,0.7554,0.9791,0.000469,-0.0886,0.0711,0.2889,2026-07-07T18:59:33.257701Z,2026-07-07T19:00:03.416237Z
TSLA260821P00245000,TSLA,245.0,2026-08-21,put,0.46,114,4905.0,409.21,42,0.7184,-0.0123,0.00032,-0.0372,0.0442,-0.0063,2026-07-10T19:33:15.812221Z,2026-07-10T19:33:40.106968Z
TSLA260821C00250000,TSLA,250.0,2026-08-21,call,153.65,3,46095.0,401.79,43,0.6804,0.985,0.000403,-0.0711,0.0521,0.2852,2026-07-09T16:48:12.318839Z,2026-07-09T16:48:37.971356Z
TSLA260821P00250000,TSLA,250.0,2026-08-21,put,0.49,60,2806.0,408.95,42,0.699,-0.0133,0.000353,-0.0388,0.0475,-0.0068,2026-07-10T17:39:44.394068Z,2026-07-10T17:39:55.490923Z
TSLA260821C00255000,TSLA,255.0,2026-08-21,call,155.85,1,15585.0,408.37,42,0.7745,0.974,0.000563,-0.1069,0.0836,0.2784,2026-07-10T15:24:22.840032Z,2026-07-10T15:24:30.704963Z
TSLA260821P00255000,TSLA,255.0,2026-08-21,put,0.5,2,101.0,408.84,42,0.6759,-0.014,0.000382,-0.0392,0.0496,-0.0072,2026-07-10T17:54:20.900062Z,2026-07-10T17:54:40.461776Z
